#OTU_ID Kingdom Phylum Class Order Family genus species 37m-SAI261 38m-SAI265 40m-SAI178 45-SAI134 60m-SAI237 60m-SAI239 65m-SAI244 65m-SAI251 65m-SAI229 70m-SAI101 75m-SAI211 80m-SAI116
OTU_294 k__Bacteria     p__SBR1093  c__EC214    o__     f__     g__     s__ 0 1 0 0 1 0 0 0 0 0 2 0
OTU_756 k__Bacteria     p__SBR1093  c__VHS-B5-50    o__     f__     g__     s__ 0 1 0 2 0 0 1 0 0 0 4 0
OTU_379 k__Bacteria     p__Spirochaetes     c__Spirochaetes     o__Spirochaetales   f__Spirochaetaceae  g__     s__ 0 0 0 0 0 0 2 3 0 0 0 1
OTU_442 k__Bacteria     p__Tenericutes  c__Mollicutes   o__Mycoplasmatales  f__Mycoplasmataceae     g__Mycoplasma   s__ 1 1 0 1 0 0 3 0 0 0 3 1
OTU_2865 k__Bacteria    p__Verrucomicrobia  c__Opitutae     o__Puniceicoccales  f__Puniceicoccaceae     g__Coraliomargarita     s__ 0 2 0 0 1 0 0 0 0 1 0 0
OTU_315 k__Bacteria     p__Verrucomicrobia  c__Verrucomicrobiae     o__Verrucomicrobiales   f__Verrucomicrobiaceae  g__Rubritalea   s__ 0 10 0 1 0 0 0 7 0 0 4 1
OTU_664 k__Bacteria     p__Verrucomicrobia  c__Verrucomicrobiae     o__Verrucomicrobiales   f__Verrucomicrobiaceae  g__     s__ 0 2 1 0 0 0 0 0 0 1 0 0
OTU_753 k__Bacteria     p__Verrucomicrobia  c__Verrucomicrobiae     o__Verrucomicrobiales   f__Verrucomicrobiaceae  g__     s__ 0 1 0 0 0 0 1 0 0 0 1 0
OTU_1 k__Bacteria p__ c__ o__ f__ g__ s__ 189 229 341 1081 5 0 807 23 1 37 2489 26
OTU_30 k__Bacteria p__ c__ o__ f__ g__ s__ 8 0 26 0 20 0 5 45 827 0 5 260
OTU_388 k__Bacteria p__ c__ o__ f__ g__ s__ 0 0 0 1 1 0 3 0 0 1 0 0
OTU_1189 k__Bacteria p__ c__ o__ f__ g__ s__ 0 0 0 0 0 0 2 4 0 0 0 3
